License: Creative Commons Attribution-ShareAlike 4.0 International License
License Link: http://creativecommons.org/licenses/by-sa/4.0/
Author: Dr. Dawn M. Foster
Status: Updated on April 18 2022
Source URL: https://github.com/geekygirldawn/k8s_data/tree/main/datasets

company,username,status,sig_name,subproject,owners_file
Microsoft Corporation,tg123,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/csharp/master/OWNERS
Microsoft Corporation,brendandburns,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/csharp/master/OWNERS
Microsoft Corporation,tg123,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/csharp/master/OWNERS
Google LLC,yliaog,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/go-base/master/OWNERS
Google LLC,roycaihw,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/go-base/master/OWNERS
Google LLC,yliaog,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/go/master/OWNERS
Google LLC,roycaihw,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/go/master/OWNERS
Microsoft Corporation,brendandburns,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/go/master/OWNERS
Microsoft Corporation,brendandburns,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/haskell/master/OWNERS
Mixpanel Inc.,guoshimin,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/haskell/master/OWNERS
Soostone,jkachmar,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/haskell/master/OWNERS
Polaris,jonschoning,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/haskell/master/OWNERS
Pivotal,akshaymankar,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/haskell/master/OWNERS
Microsoft Corporation,brendandburns,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/haskell/master/OWNERS
Mixpanel Inc.,guoshimin,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/haskell/master/OWNERS
Soostone,jkachmar,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/haskell/master/OWNERS
Polaris,jonschoning,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/haskell/master/OWNERS
Pivotal,akshaymankar,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/haskell/master/OWNERS
Microsoft Corporation,brendandburns,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/java/master/OWNERS
ant group,yue9944882,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/java/master/OWNERS
Microsoft Corporation,brendandburns,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/java/master/OWNERS
ant group,yue9944882,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/java/master/OWNERS
Microsoft Corporation,brendandburns,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/javascript/master/OWNERS
United Nations University,drubin,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/javascript/master/OWNERS
Microsoft Corporation,brendandburns,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/javascript/master/OWNERS
United Nations University,drubin,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/javascript/master/OWNERS
Microsoft Corporation,itowlson,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/javascript/master/OWNERS
ant group,yue9944882,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/perl/master/OWNERS
Google LLC,yliaog,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/python-base/master/OWNERS
Google LLC,roycaihw,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/python-base/master/OWNERS
Red Hat Inc.,fabianvf,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/python-base/master/OWNERS
Google LLC,roycaihw,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/python/master/OWNERS
Google LLC,yliaog,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/python/master/OWNERS
Independent,micw523,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/python/master/OWNERS
Microsoft Corporation,brendandburns,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/ruby/master/OWNERS
United Nations University,drubin,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/ruby/master/OWNERS
Microsoft Corporation,brendandburns,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/ruby/master/OWNERS
United Nations University,drubin,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-client/ruby/master/OWNERS
Google LLC,liggitt,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-sigs/clientgofix/master/OWNERS
Google LLC,mikedanese,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-sigs/clientgofix/master/OWNERS
Google LLC,liggitt,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-sigs/clientgofix/master/OWNERS
Google LLC,mikedanese,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes-sigs/clientgofix/master/OWNERS
Google LLC,caesarxuchao,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Red Hat Inc.,deads2k,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Google LLC,liggitt,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Red Hat Inc.,smarterclayton,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Google LLC,yliaog,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Google LLC,caesarxuchao,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Google LLC,jpbetz,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Google LLC,lavalamp,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Google LLC,liggitt,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Red Hat Inc.,soltysh,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Google LLC,yliaog,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/client-go/master/OWNERS
Google LLC,caesarxuchao,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Red Hat Inc.,deads2k,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Google LLC,liggitt,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Red Hat Inc.,smarterclayton,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Google LLC,yliaog,approver,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Google LLC,caesarxuchao,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Google LLC,jpbetz,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Google LLC,lavalamp,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Google LLC,liggitt,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Red Hat Inc.,soltysh,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Google LLC,yliaog,reviewer,sig-api-machinery,kubernetes-clients,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/client-go/OWNERS
Red Hat Inc.,deads2k,approver,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kube-aggregator/master/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kube-aggregator/master/OWNERS
Red Hat Inc.,smarterclayton,approver,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kube-aggregator/master/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kube-aggregator/master/OWNERS
Google LLC,caesarxuchao,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kube-aggregator/master/OWNERS
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kube-aggregator/master/OWNERS
Google LLC,lavalamp,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kube-aggregator/master/OWNERS
Red Hat Inc.,smarterclayton,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kube-aggregator/master/OWNERS
Google LLC,liggitt,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kube-aggregator/master/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kube-aggregator/master/OWNERS
Google LLC,cheftako,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kube-aggregator/master/OWNERS
Google LLC,logicalhan,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kube-aggregator/master/OWNERS
Red Hat Inc.,deads2k,approver,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/kube-aggregator/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/kube-aggregator/OWNERS
Red Hat Inc.,smarterclayton,approver,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/kube-aggregator/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/kube-aggregator/OWNERS
Google LLC,caesarxuchao,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/kube-aggregator/OWNERS
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/kube-aggregator/OWNERS
Google LLC,lavalamp,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/kube-aggregator/OWNERS
Red Hat Inc.,smarterclayton,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/kube-aggregator/OWNERS
Google LLC,liggitt,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/kube-aggregator/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/kube-aggregator/OWNERS
Google LLC,cheftako,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/kube-aggregator/OWNERS
Google LLC,logicalhan,reviewer,sig-api-machinery,server-api-aggregation,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/kube-aggregator/OWNERS
Google LLC,thockin,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/cloud-controller-manager/OWNERS
Weaveworks Inc.,luxas,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/cloud-controller-manager/OWNERS
Google LLC,andrewsykim,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/cloud-controller-manager/OWNERS
Google LLC,cheftako,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/cloud-controller-manager/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/cloud-controller-manager/OWNERS
Google LLC,thockin,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/cloud-controller-manager/OWNERS
Weaveworks Inc.,luxas,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/cloud-controller-manager/OWNERS
Google LLC,andrewsykim,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/cloud-controller-manager/OWNERS
Google LLC,cheftako,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/cloud-controller-manager/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/cloud-controller-manager/OWNERS
Google LLC,caesarxuchao,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Red Hat Inc.,deads2k,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Google LLC,liggitt,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Red Hat Inc.,smarterclayton,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Google LLC,lavalamp,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Google LLC,cheftako,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Red Hat Inc.,smarterclayton,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Google LLC,wojtek-t,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Red Hat Inc.,derekwaynecarr,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Google LLC,caesarxuchao,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Google LLC,mikedanese,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Google LLC,liggitt,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
VMware Inc.,ncdc,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Huawei Technologies Co. Ltd,hzxuzhonghu,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Google LLC,logicalhan,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
ant group,yue9944882,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-apiserver/OWNERS
Google LLC,cheftako,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Red Hat Inc.,deads2k,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,mikedanese,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,caesarxuchao,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,cheftako,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,cjcullen,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Red Hat Inc.,derekwaynecarr,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Microsoft Corporation,feiskyer,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Red Hat Inc.,humblec,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Red Hat Inc.,ingvagabund,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,janetkuo,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
VMware Inc.,jayunit100,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Red Hat Inc.,jsafrane,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,justinsb,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,lavalamp,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,liggitt,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Weaveworks Inc.,luxas,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,mikedanese,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,mwielgus,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
ZTE Corporation,ping035627,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,saad-ali,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Red Hat Inc.,sjenning,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Red Hat Inc.,smarterclayton,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Red Hat Inc.,soltysh,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,spiffxp,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,thockin,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Google LLC,wojtek-t,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/cmd/kube-controller-manager/OWNERS
Red Hat Inc.,deads2k,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/pkg/kubeapiserver/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/pkg/kubeapiserver/OWNERS
Google LLC,liggitt,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/pkg/kubeapiserver/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/pkg/kubeapiserver/OWNERS
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/pkg/kubeapiserver/OWNERS
Google LLC,lavalamp,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/pkg/kubeapiserver/OWNERS
Google LLC,liggitt,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/pkg/kubeapiserver/OWNERS
Red Hat Inc.,sttts,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/pkg/kubeapiserver/OWNERS
Google LLC,cheftako,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/pkg/kubeapiserver/OWNERS
Google LLC,logicalhan,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/pkg/kubeapiserver/OWNERS
Google LLC,andrewsykim,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,cheftako,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Red Hat Inc.,deads2k,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,lavalamp,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,liggitt,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,mtaufen,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Red Hat Inc.,sttts,approver,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,andrewsykim,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,cheftako,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,cici37,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Red Hat Inc.,deads2k,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,jiahuif,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
Google LLC,jpbetz,reviewer,sig-api-machinery,server-binaries,https://raw.githubusercontent.com/kubernetes/kubernetes/master/staging/src/k8s.io/controller-manager/OWNERS
